entity,appearances,gender,filename,order,title,year,division,livre,series,volume,tome,no
Isidore Baudoyer,142,M,lacomediehumaine_lesemployesoulafemmesuperieure.txt,53,Les Employes ou la Femme superieure,1838,I. Etudes de moeurs,III. Scenes de la vie parisienne,,11,3,4
Jean-Jacques Bixiou,61,M,lacomediehumaine_lesemployesoulafemmesuperieure.txt,53,Les Employes ou la Femme superieure,1838,I. Etudes de moeurs,III. Scenes de la vie parisienne,,11,3,4
la marquise d'Espard,6,W,lacomediehumaine_lesemployesoulafemmesuperieure.txt,53,Les Employes ou la Femme superieure,1838,I. Etudes de moeurs,III. Scenes de la vie parisienne,,11,3,4
Laurent,13,M,lacomediehumaine_lesemployesoulafemmesuperieure.txt,53,Les Employes ou la Femme superieure,1838,I. Etudes de moeurs,III. Scenes de la vie parisienne,,11,3,4
le Directeur-general,12,M,lacomediehumaine_lesemployesoulafemmesuperieure.txt,53,Les Employes ou la Femme superieure,1838,I. Etudes de moeurs,III. Scenes de la vie parisienne,,11,3,4
Leprince,7,M,lacomediehumaine_lesemployesoulafemmesuperieure.txt,53,Les Employes ou la Femme superieure,1838,I. Etudes de moeurs,III. Scenes de la vie parisienne,,11,3,4
Metivier,6,M,lacomediehumaine_lesemployesoulafemmesuperieure.txt,53,Les Employes ou la Femme superieure,1838,I. Etudes de moeurs,III. Scenes de la vie parisienne,,11,3,4
maitre Derville,9,M,lacomediehumaine_lesemployesoulafemmesuperieure.txt,53,Les Employes ou la Femme superieure,1838,I. Etudes de moeurs,III. Scenes de la vie parisienne,,11,3,4
maitre Desroches,9,M,lacomediehumaine_lesemployesoulafemmesuperieure.txt,53,Les Employes ou la Femme superieure,1838,I. Etudes de moeurs,III. Scenes de la vie parisienne,,11,3,4
madame Baudoyer,NA,W,lacomediehumaine_lesemployesoulafemmesuperieure.txt,53,Les Employes ou la Femme superieure,1838,I. Etudes de moeurs,III. Scenes de la vie parisienne,,11,3,4
madame Firmiani,5,W,lacomediehumaine_lesemployesoulafemmesuperieure.txt,53,Les Employes ou la Femme superieure,1838,I. Etudes de moeurs,III. Scenes de la vie parisienne,,11,3,4
madame la Dauphine,16,W,lacomediehumaine_lesemployesoulafemmesuperieure.txt,53,Les Employes ou la Femme superieure,1838,I. Etudes de moeurs,III. Scenes de la vie parisienne,,11,3,4
Martin Falleix,37,M,lacomediehumaine_lesemployesoulafemmesuperieure.txt,53,Les Employes ou la Femme superieure,1838,I. Etudes de moeurs,III. Scenes de la vie parisienne,,11,3,4
Minard,19,M,lacomediehumaine_lesemployesoulafemmesuperieure.txt,53,Les Employes ou la Femme superieure,1838,I. Etudes de moeurs,III. Scenes de la vie parisienne,,11,3,4
Mitral,20,M,lacomediehumaine_lesemployesoulafemmesuperieure.txt,53,Les Employes ou la Femme superieure,1838,I. Etudes de moeurs,III. Scenes de la vie parisienne,,11,3,4
monsieur de La Billardiere,81,M,lacomediehumaine_lesemployesoulafemmesuperieure.txt,53,Les Employes ou la Femme superieure,1838,I. Etudes de moeurs,III. Scenes de la vie parisienne,,11,3,4
monsieur des Lupeaulx,66,M,lacomediehumaine_lesemployesoulafemmesuperieure.txt,53,Les Employes ou la Femme superieure,1838,I. Etudes de moeurs,III. Scenes de la vie parisienne,,11,3,4
monsieur Poiret,27,M,lacomediehumaine_lesemployesoulafemmesuperieure.txt,53,Les Employes ou la Femme superieure,1838,I. Etudes de moeurs,III. Scenes de la vie parisienne,,11,3,4
Paul-Louis Courier,10,M,lacomediehumaine_lesemployesoulafemmesuperieure.txt,53,Les Employes ou la Femme superieure,1838,I. Etudes de moeurs,III. Scenes de la vie parisienne,,11,3,4
Paulmier,11,M,lacomediehumaine_lesemployesoulafemmesuperieure.txt,53,Les Employes ou la Femme superieure,1838,I. Etudes de moeurs,III. Scenes de la vie parisienne,,11,3,4
Phellion,10,M,lacomediehumaine_lesemployesoulafemmesuperieure.txt,53,Les Employes ou la Femme superieure,1838,I. Etudes de moeurs,III. Scenes de la vie parisienne,,11,3,4
Saillard,96,M,lacomediehumaine_lesemployesoulafemmesuperieure.txt,53,Les Employes ou la Femme superieure,1838,I. Etudes de moeurs,III. Scenes de la vie parisienne,,11,3,4
Sebastien de la Roche,49,M,lacomediehumaine_lesemployesoulafemmesuperieure.txt,53,Les Employes ou la Femme superieure,1838,I. Etudes de moeurs,III. Scenes de la vie parisienne,,11,3,4
Thuillier,24,M,lacomediehumaine_lesemployesoulafemmesuperieure.txt,53,Les Employes ou la Femme superieure,1838,I. Etudes de moeurs,III. Scenes de la vie parisienne,,11,3,4
Transon,7,?,lacomediehumaine_lesemployesoulafemmesuperieure.txt,53,Les Employes ou la Femme superieure,1838,I. Etudes de moeurs,III. Scenes de la vie parisienne,,11,3,4
Xavier Rabourdin,366,M,lacomediehumaine_lesemployesoulafemmesuperieure.txt,53,Les Employes ou la Femme superieure,1838,I. Etudes de moeurs,III. Scenes de la vie parisienne,,11,3,4
Zelie Lorain,8,W,lacomediehumaine_lesemployesoulafemmesuperieure.txt,53,Les Employes ou la Femme superieure,1838,I. Etudes de moeurs,III. Scenes de la vie parisienne,,11,3,4
Emile Blondet,28,M,lacomediehumaine_estherheureuse.txt,54,Esther heureuse,1843,I. Etudes de moeurs,III. Scenes de la vie parisienne,Splendeurs et miseres des courtisanes,11,3,5
Andoche Finot,15,M,lacomediehumaine_estherheureuse.txt,54,Esther heureuse,1843,I. Etudes de moeurs,III. Scenes de la vie parisienne,Splendeurs et miseres des courtisanes,11,3,5
Cerizet,18,M,lacomediehumaine_estherheureuse.txt,54,Esther heureuse,1843,I. Etudes de moeurs,III. Scenes de la vie parisienne,Splendeurs et miseres des courtisanes,11,3,5
Careme,5,M,lacomediehumaine_estherheureuse.txt,54,Esther heureuse,1843,I. Etudes de moeurs,III. Scenes de la vie parisienne,Splendeurs et miseres des courtisanes,11,3,5
Carlos de Herrera,25,M,lacomediehumaine_estherheureuse.txt,54,Esther heureuse,1843,I. Etudes de moeurs,III. Scenes de la vie parisienne,Splendeurs et miseres des courtisanes,11,3,5
Clotilde-Frederique de Grandlieu,36,W,lacomediehumaine_estherheureuse.txt,54,Esther heureuse,1843,I. Etudes de moeurs,III. Scenes de la vie parisienne,Splendeurs et miseres des courtisanes,11,3,5
Contenson,65,M,lacomediehumaine_estherheureuse.txt,54,Esther heureuse,1843,I. Etudes de moeurs,III. Scenes de la vie parisienne,Splendeurs et miseres des courtisanes,11,3,5
Coralie,8,W,lacomediehumaine_estherheureuse.txt,54,Esther heureuse,1843,I. Etudes de moeurs,III. Scenes de la vie parisienne,Splendeurs et miseres des courtisanes,11,3,5
Corentin,63,M,lacomediehumaine_estherheureuse.txt,54,Esther heureuse,1843,I. Etudes de moeurs,III. Scenes de la vie parisienne,Splendeurs et miseres des courtisanes,11,3,5
Delphine de Nucingen,7,W,lacomediehumaine_estherheureuse.txt,54,Esther heureuse,1843,I. Etudes de moeurs,III. Scenes de la vie parisienne,Splendeurs et miseres des courtisanes,11,3,5
Desplein,6,M,lacomediehumaine_estherheureuse.txt,54,Esther heureuse,1843,I. Etudes de moeurs,III. Scenes de la vie parisienne,Splendeurs et miseres des courtisanes,11,3,5
Esther Van Gobseck,165,W,lacomediehumaine_estherheureuse.txt,54,Esther heureuse,1843,I. Etudes de moeurs,III. Scenes de la vie parisienne,Splendeurs et miseres des courtisanes,11,3,5
Etienne Lousteau,6,M,lacomediehumaine_estherheureuse.txt,54,Esther heureuse,1843,I. Etudes de moeurs,III. Scenes de la vie parisienne,Splendeurs et miseres des courtisanes,11,3,5
Eugene de Rastignac,39,M,lacomediehumaine_estherheureuse.txt,54,Esther heureuse,1843,I. Etudes de moeurs,III. Scenes de la vie parisienne,Splendeurs et miseres des courtisanes,11,3,5
Felicite des Touches,5,W,lacomediehumaine_estherheureuse.txt,54,Esther heureuse,1843,I. Etudes de moeurs,III. Scenes de la vie parisienne,Splendeurs et miseres des courtisanes,11,3,5
Ferdinand du Tillet,11,M,lacomediehumaine_estherheureuse.txt,54,Esther heureuse,1843,I. Etudes de moeurs,III. Scenes de la vie parisienne,Splendeurs et miseres des courtisanes,11,3,5
Fouche,7,M,lacomediehumaine_estherheureuse.txt,54,Esther heureuse,1843,I. Etudes de moeurs,III. Scenes de la vie parisienne,Splendeurs et miseres des courtisanes,11,3,5
Frederic de Nucingen,77,M,lacomediehumaine_estherheureuse.txt,54,Esther heureuse,1843,I. Etudes de moeurs,III. Scenes de la vie parisienne,Splendeurs et miseres des courtisanes,11,3,5
Georges d'Estourny,29,M,lacomediehumaine_estherheureuse.txt,54,Esther heureuse,1843,I. Etudes de moeurs,III. Scenes de la vie parisienne,Splendeurs et miseres des courtisanes,11,3,5
Henri de Marsay,13,M,lacomediehumaine_estherheureuse.txt,54,Esther heureuse,1843,I. Etudes de moeurs,III. Scenes de la vie parisienne,Splendeurs et miseres des courtisanes,11,3,5
Horace Bianchon,9,M,lacomediehumaine_estherheureuse.txt,54,Esther heureuse,1843,I. Etudes de moeurs,III. Scenes de la vie parisienne,Splendeurs et miseres des courtisanes,11,3,5
Jacques Collin,16,M,lacomediehumaine_estherheureuse.txt,54,Esther heureuse,1843,I. Etudes de moeurs,III. Scenes de la vie parisienne,Splendeurs et miseres des courtisanes,11,3,5
Jean-Jacques Bixiou,8,M,lacomediehumaine_estherheureuse.txt,54,Esther heureuse,1843,I. Etudes de moeurs,III. Scenes de la vie parisienne,Splendeurs et miseres des courtisanes,11,3,5
Keller,6,?,lacomediehumaine_estherheureuse.txt,54,Esther heureuse,1843,I. Etudes de moeurs,III. Scenes de la vie parisienne,Splendeurs et miseres des courtisanes,11,3,5
la comtesse de Montcornet,12,W,lacomediehumaine_estherheureuse.txt,54,Esther heureuse,1843,I. Etudes de moeurs,III. Scenes de la vie parisienne,Splendeurs et miseres des courtisanes,11,3,5
la duchesse de Chaulieu,NA,W,lacomediehumaine_estherheureuse.txt,54,Esther heureuse,1843,I. Etudes de moeurs,III. Scenes de la vie parisienne,Splendeurs et miseres des courtisanes,11,3,5
la marquise d'Espard,27,W,lacomediehumaine_estherheureuse.txt,54,Esther heureuse,1843,I. Etudes de moeurs,III. Scenes de la vie parisienne,Splendeurs et miseres des courtisanes,11,3,5
la Torpille,24,M,lacomediehumaine_estherheureuse.txt,54,Esther heureuse,1843,I. Etudes de moeurs,III. Scenes de la vie parisienne,Splendeurs et miseres des courtisanes,11,3,5
le comte de Gondreville,8,M,lacomediehumaine_estherheureuse.txt,54,Esther heureuse,1843,I. Etudes de moeurs,III. Scenes de la vie parisienne,Splendeurs et miseres des courtisanes,11,3,5
le Directeur-General,5,M,lacomediehumaine_estherheureuse.txt,54,Esther heureuse,1843,I. Etudes de moeurs,III. Scenes de la vie parisienne,Splendeurs et miseres des courtisanes,11,3,5
le duc de Chaulieu,6,M,lacomediehumaine_estherheureuse.txt,54,Esther heureuse,1843,I. Etudes de moeurs,III. Scenes de la vie parisienne,Splendeurs et miseres des courtisanes,11,3,5
le pere Canquoelle,13,M,lacomediehumaine_estherheureuse.txt,54,Esther heureuse,1843,I. Etudes de moeurs,III. Scenes de la vie parisienne,Splendeurs et miseres des courtisanes,11,3,5
Louchard,11,M,lacomediehumaine_estherheureuse.txt,54,Esther heureuse,1843,I. Etudes de moeurs,III. Scenes de la vie parisienne,Splendeurs et miseres des courtisanes,11,3,5
Louise,17,W,lacomediehumaine_estherheureuse.txt,54,Esther heureuse,1843,I. Etudes de moeurs,III. Scenes de la vie parisienne,Splendeurs et miseres des courtisanes,11,3,5
Lucien de Rubempre,291,M,lacomediehumaine_estherheureuse.txt,54,Esther heureuse,1843,I. Etudes de moeurs,III. Scenes de la vie parisienne,Splendeurs et miseres des courtisanes,11,3,5
Lydie,18,W,lacomediehumaine_estherheureuse.txt,54,Esther heureuse,1843,I. Etudes de moeurs,III. Scenes de la vie parisienne,Splendeurs et miseres des courtisanes,11,3,5
madame de Mortsauf,5,W,lacomediehumaine_estherheureuse.txt,54,Esther heureuse,1843,I. Etudes de moeurs,III. Scenes de la vie parisienne,Splendeurs et miseres des courtisanes,11,3,5
madame de Serizy,NA,W,lacomediehumaine_estherheureuse.txt,54,Esther heureuse,1843,I. Etudes de moeurs,III. Scenes de la vie parisienne,Splendeurs et miseres des courtisanes,11,3,5
moncieur du Chatelet,10,?,lacomediehumaine_estherheureuse.txt,54,Esther heureuse,1843,I. Etudes de moeurs,III. Scenes de la vie parisienne,Splendeurs et miseres des courtisanes,11,3,5
Monrose,5,M,lacomediehumaine_estherheureuse.txt,54,Esther heureuse,1843,I. Etudes de moeurs,III. Scenes de la vie parisienne,Splendeurs et miseres des courtisanes,11,3,5
monsieur de Serizy,16,M,lacomediehumaine_estherheureuse.txt,54,Esther heureuse,1843,I. Etudes de moeurs,III. Scenes de la vie parisienne,Splendeurs et miseres des courtisanes,11,3,5
Paccard,5,M,lacomediehumaine_estherheureuse.txt,54,Esther heureuse,1843,I. Etudes de moeurs,III. Scenes de la vie parisienne,Splendeurs et miseres des courtisanes,11,3,5
Peyrade,83,M,lacomediehumaine_estherheureuse.txt,54,Esther heureuse,1843,I. Etudes de moeurs,III. Scenes de la vie parisienne,Splendeurs et miseres des courtisanes,11,3,5
Raphael,6,M,lacomediehumaine_estherheureuse.txt,54,Esther heureuse,1843,I. Etudes de moeurs,III. Scenes de la vie parisienne,Splendeurs et miseres des courtisanes,11,3,5
Vernou,7,M,lacomediehumaine_estherheureuse.txt,54,Esther heureuse,1843,I. Etudes de moeurs,III. Scenes de la vie parisienne,Splendeurs et miseres des courtisanes,11,3,5
William Barker,6,M,lacomediehumaine_estherheureuse.txt,54,Esther heureuse,1843,I. Etudes de moeurs,III. Scenes de la vie parisienne,Splendeurs et miseres des courtisanes,11,3,5
Adele,6,W,lacomediehumaine_acombienlamourrevientauxvieillards.txt,55,A combien l'amour revient aux vieilliards,1843,I. Etudes de moeurs,III. Scenes de la vie parisienne,Splendeurs et miseres des courtisanes,11,3,6
Cachan,11,M,lacomediehumaine_acombienlamourrevientauxvieillards.txt,55,A combien l'amour revient aux vieilliards,1843,I. Etudes de moeurs,III. Scenes de la vie parisienne,Splendeurs et miseres des courtisanes,11,3,6
Clotilde de Grandlieu,33,W,lacomediehumaine_acombienlamourrevientauxvieillards.txt,55,A combien l'amour revient aux vieilliards,1843,I. Etudes de moeurs,III. Scenes de la vie parisienne,Splendeurs et miseres des courtisanes,11,3,6
Contenson,75,M,lacomediehumaine_acombienlamourrevientauxvieillards.txt,55,A combien l'amour revient aux vieilliards,1843,I. Etudes de moeurs,III. Scenes de la vie parisienne,Splendeurs et miseres des courtisanes,11,3,6
Corentin,118,M,lacomediehumaine_acombienlamourrevientauxvieillards.txt,55,A combien l'amour revient aux vieilliards,1843,I. Etudes de moeurs,III. Scenes de la vie parisienne,Splendeurs et miseres des courtisanes,11,3,6
Courtois,8,M,lacomediehumaine_acombienlamourrevientauxvieillards.txt,55,A combien l'amour revient aux vieilliards,1843,I. Etudes de moeurs,III. Scenes de la vie parisienne,Splendeurs et miseres des courtisanes,11,3,6
David Sechard,40,M,lacomediehumaine_acombienlamourrevientauxvieillards.txt,55,A combien l'amour revient aux vieilliards,1843,I. Etudes de moeurs,III. Scenes de la vie parisienne,Splendeurs et miseres des courtisanes,11,3,6
Derville,39,M,lacomediehumaine_acombienlamourrevientauxvieillards.txt,55,A combien l'amour revient aux vieilliards,1843,I. Etudes de moeurs,III. Scenes de la vie parisienne,Splendeurs et miseres des courtisanes,11,3,6
Desplein,6,M,lacomediehumaine_acombienlamourrevientauxvieillards.txt,55,A combien l'amour revient aux vieilliards,1843,I. Etudes de moeurs,III. Scenes de la vie parisienne,Splendeurs et miseres des courtisanes,11,3,6
Durut,7,M,lacomediehumaine_acombienlamourrevientauxvieillards.txt,55,A combien l'amour revient aux vieilliards,1843,I. Etudes de moeurs,III. Scenes de la vie parisienne,Splendeurs et miseres des courtisanes,11,3,6
Emile Blondet,10,M,lacomediehumaine_acombienlamourrevientauxvieillards.txt,55,A combien l'amour revient aux vieilliards,1843,I. Etudes de moeurs,III. Scenes de la vie parisienne,Splendeurs et miseres des courtisanes,11,3,6
Esther Van Gobseck,225,W,lacomediehumaine_acombienlamourrevientauxvieillards.txt,55,A combien l'amour revient aux vieilliards,1843,I. Etudes de moeurs,III. Scenes de la vie parisienne,Splendeurs et miseres des courtisanes,11,3,6
Eugenie,10,W,lacomediehumaine_acombienlamourrevientauxvieillards.txt,55,A combien l'amour revient aux vieilliards,1843,I. Etudes de moeurs,III. Scenes de la vie parisienne,Splendeurs et miseres des courtisanes,11,3,6
Eugene de Rastignac,14,M,lacomediehumaine_acombienlamourrevientauxvieillards.txt,55,A combien l'amour revient aux vieilliards,1843,I. Etudes de moeurs,III. Scenes de la vie parisienne,Splendeurs et miseres des courtisanes,11,3,6
Eve Sechard,7,W,lacomediehumaine_acombienlamourrevientauxvieillards.txt,55,A combien l'amour revient aux vieilliards,1843,I. Etudes de moeurs,III. Scenes de la vie parisienne,Splendeurs et miseres des courtisanes,11,3,6
Falleix,20,M,lacomediehumaine_acombienlamourrevientauxvieillards.txt,55,A combien l'amour revient aux vieilliards,1843,I. Etudes de moeurs,III. Scenes de la vie parisienne,Splendeurs et miseres des courtisanes,11,3,6
Ferdinand du Tillet,24,M,lacomediehumaine_acombienlamourrevientauxvieillards.txt,55,A combien l'amour revient aux vieilliards,1843,I. Etudes de moeurs,III. Scenes de la vie parisienne,Splendeurs et miseres des courtisanes,11,3,6
Florine,8,W,lacomediehumaine_acombienlamourrevientauxvieillards.txt,55,A combien l'amour revient aux vieilliards,1843,I. Etudes de moeurs,III. Scenes de la vie parisienne,Splendeurs et miseres des courtisanes,11,3,6
Georges d'Estourny,9,M,lacomediehumaine_acombienlamourrevientauxvieillards.txt,55,A combien l'amour revient aux vieilliards,1843,I. Etudes de moeurs,III. Scenes de la vie parisienne,Splendeurs et miseres des courtisanes,11,3,6
Grandlieu,42,M,lacomediehumaine_acombienlamourrevientauxvieillards.txt,55,A combien l'amour revient aux vieilliards,1843,I. Etudes de moeurs,III. Scenes de la vie parisienne,Splendeurs et miseres des courtisanes,11,3,6
Horace Bianchon,6,M,lacomediehumaine_acombienlamourrevientauxvieillards.txt,55,A combien l'amour revient aux vieilliards,1843,I. Etudes de moeurs,III. Scenes de la vie parisienne,Splendeurs et miseres des courtisanes,11,3,6
Jacques Collin,5,M,lacomediehumaine_acombienlamourrevientauxvieillards.txt,55,A combien l'amour revient aux vieilliards,1843,I. Etudes de moeurs,III. Scenes de la vie parisienne,Splendeurs et miseres des courtisanes,11,3,6
Jean-Jacques Bixiou,14,W,lacomediehumaine_acombienlamourrevientauxvieillards.txt,55,A combien l'amour revient aux vieilliards,1843,I. Etudes de moeurs,III. Scenes de la vie parisienne,Splendeurs et miseres des courtisanes,11,3,6
Katt,9,W,lacomediehumaine_acombienlamourrevientauxvieillards.txt,55,A combien l'amour revient aux vieilliards,1843,I. Etudes de moeurs,III. Scenes de la vie parisienne,Splendeurs et miseres des courtisanes,11,3,6
Kolb,5,M,lacomediehumaine_acombienlamourrevientauxvieillards.txt,55,A combien l'amour revient aux vieilliards,1843,I. Etudes de moeurs,III. Scenes de la vie parisienne,Splendeurs et miseres des courtisanes,11,3,6
le comte de Brambourg,5,M,lacomediehumaine_acombienlamourrevientauxvieillards.txt,55,A combien l'amour revient aux vieilliards,1843,I. Etudes de moeurs,III. Scenes de la vie parisienne,Splendeurs et miseres des courtisanes,11,3,6
le duc de Chaulieu,7,M,lacomediehumaine_acombienlamourrevientauxvieillards.txt,55,A combien l'amour revient aux vieilliards,1843,I. Etudes de moeurs,III. Scenes de la vie parisienne,Splendeurs et miseres des courtisanes,11,3,6
le Loup-cervier,6,M,lacomediehumaine_acombienlamourrevientauxvieillards.txt,55,A combien l'amour revient aux vieilliards,1843,I. Etudes de moeurs,III. Scenes de la vie parisienne,Splendeurs et miseres des courtisanes,11,3,6
le pere Canqoelle,9,M,lacomediehumaine_acombienlamourrevientauxvieillards.txt,55,A combien l'amour revient aux vieilliards,1843,I. Etudes de moeurs,III. Scenes de la vie parisienne,Splendeurs et miseres des courtisanes,11,3,6
